"id","year","state_name","state_code","sector","enterprise_type","activity","no_enterprises","msme_micro","msme_small","msme_medium","msme_total","non_msme","female_employees","male_employees","total_employees","formal_ann_salary","informal_ann_salary","all_ann_salary","less_than_4hours","hours_4to7","more_than_8hours","wh_not_reported","gross_value_added","per_employee_gva","per_enterprise_gva","within_hh","fixed","temporary_kiosk","no_fixed","mobile","total_outsidehh","ent_notreported","avg_gva_lessthan4hr","avg_gv_4to8hr","avg_gva_above8hr","avg_gva_all","proprietary_male","proprietary_female","proprietary_same_hh","proprietary_diff_hh","proprietary_shg","proprietary_trust","proprietary_others","proprietary_nr","perennial","seasonal","casual","operation_nr","own_management","usual_discharge","road_river_nala","not_generated_lw","local_civicauthority","authorised_ground","own_system","road_side","noprovision_thers","not_generated_sw","no_assistance","financial_loan","subsidy","machinery_equipment","skill_devlopment","marketing","raw_material","other_assistance","no_problems","power_cuts","shortage_raw_materials","fall_demand","high_cost_credit","non_recovery_financial_dues","non_available_labours","non_available_skilled_labour","labour_disputes","problems_others","not_registered","establishment_act","local_body","sales_tax_act","provident_fund_act","esc_act","stock_exchange","other_industry_act","donation_grants","major_receipt_others","not_any","data_collected","data_not_collected","no_accounts","st","sc","obc","social_groups_other","unknown"
893,"2016","Daman and Diu","25","Total","Establishment","Trade",717.0,717.0,0.0,0.0,717.0,0.0,474.0,1927.0,2402.0,54000.0,57480.0,57477.0,0.0,3.0,97.0,0.0,37.0,154038.3,516039.06,0.0,513261.0,0.0,0.0,0.0,0.0,0.0,0.0,125220.0,147346.0,146697.0,94.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,6.0,1.0,93.0,84.0,0.0,4.0,1.0,0.0,11.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,75.0,88.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0.0,51.0,49.0,8.0,2.0,12.0,79.0,0.0
894,"2016","Daman and Diu","25","Total","Establishment","Services",473.0,471.0,1.0,0.0,473.0,0.0,83.0,1588.0,1672.0,92199.0,76451.0,76514.0,9.0,19.0,72.0,0.0,22.0,131578.95,465116.28,296912.0,519763.0,101760.0,344760.0,226513.0,301314.0,0.0,86190.0,104583.0,140932.0,129244.0,83.0,6.0,3.0,3.0,0.0,5.0,0.0,0.0,100.0,0.0,0.0,0.0,16.0,18.0,26.0,40.0,66.0,0.0,1.0,1.0,0.0,33.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,4.0,25.0,27.0,64.0,3.0,0.0,0.0,0.0,23.0,0.0,0.0,100.0,0.0,34.0,66.0,23.0,0.0,6.0,71.0,0.0
895,"2016","Daman and Diu","25","Total","Establishment","Total",1582.0,1574.0,8.0,0.0,1582.0,0.0,601.0,4817.0,5418.0,89072.0,67898.0,68221.0,3.0,7.0,90.0,0.0,76.0,140273.16,480404.56,210005.0,510306.0,154980.0,344760.0,226513.0,301314.0,0.0,86190.0,108203.0,140918.0,137109.0,91.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,9.0,14.0,72.0,78.0,1.0,4.0,2.0,0.0,15.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,1.0,18.0,2.0,1.0,0.0,0.0,0.0,9.0,18.0,44.0,74.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0.0,36.0,64.0,28.0,1.0,11.0,60.0,0.0
896,"2016","Daman and Diu","25","Total","All","Manufacturing",1635.0,1628.0,7.0,0.0,1635.0,0.0,395.0,2213.0,2608.0,89773.0,76510.0,77227.0,5.0,21.0,74.0,0.0,29.0,111196.32,177370.03,64827.0,303261.0,92312.0,0.0,0.0,0.0,0.0,10566.0,56578.0,115196.0,97190.0,57.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,6.0,93.0,58.0,2.0,5.0,7.0,4.0,24.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,1.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,68.0,1.0,30.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,8.0,92.0,64.0,1.0,6.0,30.0,0.0
897,"2016","Daman and Diu","25","Total","All","Trade",3632.0,3632.0,0.0,0.0,3632.0,0.0,976.0,6416.0,7392.0,54000.0,57477.0,57474.0,0.0,6.0,95.0,0.0,86.0,116341.99,236784.14,41358.0,269139.0,52134.0,0.0,0.0,63800.0,0.0,0.0,84948.0,113074.0,111521.0,86.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,1.0,8.0,91.0,70.0,3.0,4.0,7.0,0.0,16.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,4.0,32.0,49.0,64.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,100.0,0.0,21.0,79.0,49.0,2.0,14.0,35.0,0.0
898,"2016","Daman and Diu","25","Total","All","Services",2448.0,2447.0,1.0,0.0,2448.0,0.0,641.0,3073.0,3714.0,92199.0,76451.0,76514.0,5.0,39.0,55.0,0.0,42.0,113085.63,171568.63,50761.0,233551.0,87643.0,344760.0,198009.0,161091.0,0.0,69194.0,91106.0,130457.0,111619.0,74.0,24.0,1.0,1.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,9.0,10.0,77.0,42.0,0.0,8.0,4.0,16.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,50.0,21.0,32.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,100.0,0.0,7.0,93.0,57.0,2.0,14.0,27.0,0.0
899,"2016","Daman and Diu","25","Total","All","Total",7715.0,7707.0,8.0,0.0,7715.0,0.0,2012.0,11702.0,13714.0,89072.0,67892.0,68215.0,3.0,18.0,80.0,0.0,157.0,114481.55,203499.67,57699.0,265678.0,83633.0,344760.0,198009.0,116101.0,0.0,43910.0,81634.0,116638.0,108628.0,76.0,20.0,1.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,3.0,8.0,87.0,59.0,2.0,5.0,6.0,6.0,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0,3.0,45.0,30.0,47.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,0.0,14.0,86.0,56.0,2.0,12.0,31.0,0.0
900,"2016","Dadra and Nagar Haveli","26","Rural","Own Account Enterprises","Manufacturing",2593.0,2593.0,0.0,0.0,2593.0,0.0,1098.0,1743.0,2841.0,0.0,0.0,0.0,"","","","",18.0,63357.97,69417.66,68358.0,66296.0,0.0,0.0,0.0,73200.0,0.0,88801.0,36842.0,82428.0,60092.0,68.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,11.0,12.0,76.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,22.0,4.0,9.0,0.0,0.0,0.0,14.0,95.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,86.0,0.0,0.0,14.0,0.0
901,"2016","Dadra and Nagar Haveli","26","Rural","Own Account Enterprises","Trade",2955.0,2955.0,0.0,0.0,2955.0,0.0,1946.0,3619.0,5565.0,0.0,0.0,0.0,"","","","",23.0,41329.74,77834.18,83523.0,70171.0,0.0,360600.0,186240.0,0.0,0.0,0.0,43739.0,38355.0,38361.0,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,5.0,95.0,16.0,2.0,4.0,74.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,4.0,62.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,13.0,87.0,80.0,0.0,14.0,6.0,0.0
902,"2016","Dadra and Nagar Haveli","26","Rural","Own Account Enterprises","Services",2394.0,2394.0,0.0,0.0,2394.0,0.0,177.0,3075.0,3253.0,0.0,72000.0,72000.0,"","","","",25.0,76852.13,104427.73,108163.0,117603.0,0.0,0.0,99005.0,97449.0,0.0,0.0,116179.0,67630.0,77251.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,27.0,73.0,4.0,0.0,6.0,28.0,0.0,63.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,7.0,30.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,100.0,0.0,0.0,100.0,82.0,0.0,16.0,2.0,0.0
903,"2016","Dadra and Nagar Haveli","26","Rural","Own Account Enterprises","Total",7942.0,7942.0,0.0,0.0,7942.0,0.0,3221.0,8437.0,11659.0,0.0,72000.0,72000.0,"","","","",66.0,56608.63,83102.49,75075.0,81282.0,0.0,360600.0,119857.0,96806.0,0.0,88801.0,60445.0,50084.0,53844.0,89.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,87.0,7.0,4.0,7.0,61.0,1.0,19.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,10.0,6.0,4.0,0.0,0.0,0.0,8.0,63.0,0.0,18.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,100.0,0.0,5.0,95.0,83.0,0.0,10.0,7.0,0.0
904,"2016","Dadra and Nagar Haveli","26","Rural","Establishment","Manufacturing",112.0,109.0,4.0,0.0,112.0,0.0,7.0,401.0,408.0,118800.0,93660.0,93733.0,"","","","",6.0,147058.83,535714.31,0.0,502283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138075.0,138075.0,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,97.0,15.0,8.0,66.0,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,3.0,5.0,12.0,3.0,7.0,4.0,0.0,3.0,24.0,10.0,76.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,11.0,89.0,62.0,2.0,3.0,33.0,0.0
905,"2016","Dadra and Nagar Haveli","26","Rural","Establishment","Trade",121.0,116.0,5.0,0.0,121.0,0.0,61.0,391.0,452.0,218739.0,63264.0,66357.0,"","","","",5.0,110619.47,413223.13,0.0,391713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104707.0,104707.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,21.0,76.0,9.0,1.0,0.0,90.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,5.0,1.0,47.0,0.0,3.0,0.0,52.0,33.0,10.0,68.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,23.0,77.0,56.0,0.0,4.0,40.0,0.0
906,"2016","Dadra and Nagar Haveli","26","Rural","Establishment","Services",248.0,226.0,22.0,0.0,248.0,0.0,2.0,813.0,816.0,0.0,86156.0,86156.0,"","","","",6.0,73529.41,241935.48,179220.0,449465.0,0.0,0.0,176400.0,163577.0,0.0,0.0,98540.0,74958.0,75988.0,97.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,6.0,5.0,0.0,21.0,0.0,68.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,63.0,12.0,0.0,0.0,0.0,0.0,60.0,17.0,5.0,16.0,1.0,0.0,0.0,0.0,68.0,0.0,0.0,100.0,0.0,4.0,96.0,77.0,0.0,3.0,20.0,0.0
907,"2016","Dadra and Nagar Haveli","26","Rural","Establishment","Total",481.0,451.0,30.0,0.0,481.0,0.0,71.0,1605.0,1676.0,204794.0,82188.0,82978.0,"","","","",17.0,101431.98,353430.34,179220.0,446036.0,0.0,0.0,176400.0,163577.0,0.0,0.0,98540.0,98861.0,98854.0,98.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,19.0,80.0,9.0,5.0,15.0,36.0,0.0,35.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0,35.0,9.0,12.0,2.0,2.0,0.0,45.0,22.0,7.0,43.0,6.0,0.0,0.0,0.0,35.0,0.0,0.0,100.0,0.0,11.0,89.0,68.0,0.0,3.0,28.0,0.0
908,"2016","Dadra and Nagar Haveli","26","Rural","All","Manufacturing",2705.0,2702.0,4.0,0.0,2705.0,0.0,1105.0,2144.0,3249.0,118800.0,93660.0,93733.0,"","","","",23.0,70791.02,85027.73,68358.0,115090.0,0.0,0.0,0.0,73200.0,0.0,88801.0,36842.0,101325.0,69648.0,69.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,1.0,11.0,14.0,73.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,22.0,4.0,9.0,0.0,0.0,0.0,14.0,92.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,85.0,0.0,0.0,14.0,0.0
909,"2016","Dadra and Nagar Haveli","26","Rural","All","Trade",3075.0,3071.0,5.0,0.0,3075.0,0.0,2008.0,4010.0,6017.0,218739.0,63264.0,66357.0,"","","","",28.0,46534.82,91056.91,83523.0,92292.0,0.0,360600.0,186240.0,0.0,0.0,0.0,43739.0,42941.0,42942.0,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,5.0,95.0,16.0,2.0,3.0,75.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,6.0,61.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,13.0,87.0,79.0,0.0,13.0,7.0,0.0
910,"2016","Dadra and Nagar Haveli","26","Rural","All","Services",2642.0,2620.0,22.0,0.0,2642.0,0.0,180.0,3889.0,4068.0,0.0,85903.0,85903.0,"","","","",31.0,76204.52,117335.35,119129.0,143878.0,0.0,0.0,99543.0,104877.0,0.0,0.0,115255.0,69317.0,76998.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,27.0,73.0,4.0,0.0,5.0,27.0,0.0,63.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,12.0,29.0,1.0,9.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,100.0,0.0,0.0,100.0,82.0,0.0,15.0,3.0,0.0
911,"2016","Dadra and Nagar Haveli","26","Rural","All","Total",8423.0,8393.0,30.0,0.0,8423.0,0.0,3293.0,10042.0,13335.0,204794.0,82112.0,82896.0,"","","","",83.0,62242.22,98539.71,75196.0,111599.0,0.0,360600.0,120157.0,104129.0,0.0,88801.0,61060.0,57272.0,59253.0,89.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,14.0,86.0,7.0,4.0,7.0,59.0,1.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,12.0,6.0,4.0,0.0,0.0,0.0,10.0,61.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,100.0,0.0,5.0,95.0,82.0,0.0,10.0,8.0,0.0
912,"2016","Dadra and Nagar Haveli","26","Urban","Own Account Enterprises","Manufacturing",839.0,839.0,0.0,0.0,839.0,0.0,601.0,391.0,992.0,0.0,0.0,0.0,"","","","",5.0,50403.23,59594.75,27465.0,152089.0,252840.0,0.0,0.0,84480.0,0.0,11190.0,14155.0,96490.0,48103.0,32.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,6.0,0.0,0.0,3.0,0.0,5.0,93.0,20.0,4.0,11.0,62.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,12.0,63.0,0.0,0.0,0.0,0.0,10.0,95.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,8.0,1.0,8.0,82.0,0.0
913,"2016","Dadra and Nagar Haveli","26","Urban","Own Account Enterprises","Trade",2019.0,2019.0,0.0,0.0,2019.0,0.0,506.0,2568.0,3074.0,0.0,0.0,0.0,"","","","",39.0,126870.52,193164.94,108835.0,200523.0,72864.0,0.0,99900.0,111924.0,0.0,0.0,19920.0,123095.0,122968.0,98.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,38.0,2.0,3.0,52.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,11.0,0.0,20.0,5.0,0.0,0.0,10.0,48.0,25.0,52.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0.0,14.0,86.0,31.0,7.0,15.0,49.0,0.0
914,"2016","Dadra and Nagar Haveli","26","Urban","Own Account Enterprises","Services",1056.0,1056.0,0.0,0.0,1056.0,0.0,203.0,1103.0,1306.0,0.0,0.0,0.0,"","","","",13.0,99540.58,123106.06,84272.0,142744.0,83760.0,0.0,67680.0,133244.0,0.0,117000.0,65830.0,109073.0,100713.0,93.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,26.0,72.0,31.0,0.0,7.0,22.0,0.0,41.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,19.0,11.0,7.0,0.0,0.0,0.0,12.0,52.0,2.0,23.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,100.0,0.0,0.0,100.0,41.0,7.0,20.0,31.0,0.0
915,"2016","Dadra and Nagar Haveli","26","Urban","Own Account Enterprises","Total",3915.0,3915.0,0.0,0.0,3915.0,0.0,1309.0,4062.0,5371.0,0.0,0.0,0.0,"","","","",57.0,106125.49,145593.88,46756.0,184677.0,103155.0,0.0,70388.0,125226.0,0.0,109285.0,30006.0,117598.0,103742.0,82.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,1.0,0.0,9.0,90.0,32.0,2.0,6.0,46.0,0.0,14.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,13.0,16.0,12.0,3.0,0.0,0.0,10.0,59.0,14.0,34.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0.0,7.0,93.0,29.0,6.0,15.0,51.0,0.0
916,"2016","Dadra and Nagar Haveli","26","Urban","Establishment","Manufacturing",1085.0,1071.0,13.0,0.0,1085.0,0.0,743.0,5772.0,6515.0,57573.0,79491.0,79380.0,"","","","",71.0,108979.28,654377.88,290400.0,662795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108885.0,108885.0,96.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,96.0,28.0,4.0,14.0,54.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,7.0,9.0,5.0,1.0,3.0,0.0,3.0,11.0,16.0,89.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,69.0,31.0,54.0,0.0,18.0,28.0,0.0
917,"2016","Dadra and Nagar Haveli","26","Urban","Establishment","Trade",1168.0,1163.0,6.0,0.0,1168.0,0.0,496.0,3630.0,4126.0,95124.0,86406.0,86554.0,"","","","",54.0,130877.36,462328.78,369900.0,464768.0,0.0,0.0,0.0,0.0,0.0,0.0,140154.0,130682.0,130695.0,57.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,98.0,52.0,1.0,3.0,43.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,8.0,46.0,51.0,0.0,0.0,0.0,6.0,7.0,9.0,94.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,45.0,55.0,3.0,2.0,13.0,83.0,0.0
918,"2016","Dadra and Nagar Haveli","26","Urban","Establishment","Services",995.0,499.0,496.0,0.0,995.0,0.0,706.0,5540.0,6247.0,82470.0,83178.0,83177.0,"","","","",76.0,121658.4,763819.13,0.0,578519.0,0.0,0.0,0.0,924842.0,0.0,0.0,131996.0,120523.0,120991.0,43.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,11.0,0.0,14.0,75.0,40.0,0.0,0.0,10.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,8.0,62.0,3.0,36.0,8.0,14.0,0.0,0.0,4.0,0.0,0.0,100.0,0.0,26.0,74.0,9.0,0.0,7.0,84.0,0.0
919,"2016","Dadra and Nagar Haveli","26","Urban","Establishment","Total",3248.0,2733.0,515.0,0.0,3248.0,0.0,1946.0,14941.0,16887.0,77824.0,81984.0,81961.0,"","","","",201.0,119026.47,618842.38,330150.0,563293.0,0.0,0.0,0.0,924842.0,0.0,0.0,132181.0,118479.0,118690.0,66.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,0.0,6.0,90.0,40.0,2.0,6.0,37.0,0.0,16.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,6.0,22.0,21.0,0.0,1.0,0.0,6.0,25.0,10.0,74.0,19.0,4.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,47.0,53.0,22.0,1.0,13.0,65.0,0.0
920,"2016","Dadra and Nagar Haveli","26","Urban","All","Manufacturing",1924.0,1911.0,13.0,0.0,1924.0,0.0,1344.0,6163.0,7506.0,57573.0,79491.0,79380.0,"","","","",76.0,101252.33,395010.41,35314.0,586132.0,252840.0,0.0,0.0,84480.0,0.0,11190.0,14155.0,108139.0,100722.0,68.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,3.0,0.0,0.0,1.0,0.0,4.0,95.0,25.0,4.0,13.0,57.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,9.0,32.0,3.0,1.0,2.0,0.0,6.0,48.0,9.0,52.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,39.0,61.0,34.0,1.0,14.0,52.0,0.0
921,"2016","Dadra and Nagar Haveli","26","Urban","All","Trade",3188.0,3182.0,6.0,0.0,3188.0,0.0,1002.0,6198.0,7200.0,95124.0,86406.0,86554.0,"","","","",93.0,129166.66,291718.94,147374.0,302884.0,72864.0,0.0,99900.0,111924.0,0.0,0.0,92399.0,127409.0,127362.0,83.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,98.0,43.0,2.0,3.0,49.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,10.0,17.0,31.0,3.0,0.0,0.0,8.0,33.0,19.0,67.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,25.0,75.0,20.0,5.0,14.0,61.0,0.0
922,"2016","Dadra and Nagar Haveli","26","Urban","All","Services",2052.0,1555.0,496.0,0.0,2052.0,0.0,909.0,6643.0,7552.0,82470.0,83178.0,83177.0,"","","","",89.0,117849.58,433723.19,84272.0,346532.0,83760.0,0.0,67680.0,661070.0,0.0,117000.0,98394.0,118904.0,117485.0,69.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6.0,0.0,20.0,74.0,35.0,0.0,4.0,16.0,0.0,45.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,11.0,9.0,5.0,0.0,0.0,0.0,10.0,57.0,2.0,29.0,4.0,7.0,0.0,0.0,15.0,0.0,0.0,100.0,0.0,13.0,87.0,26.0,4.0,14.0,57.0,0.0
923,"2016","Dadra and Nagar Haveli","26","Urban","All","Total",7163.0,6648.0,515.0,0.0,7163.0,0.0,3255.0,19003.0,22258.0,77824.0,81984.0,81961.0,"","","","",258.0,115913.38,360184.28,58706.0,379160.0,103155.0,0.0,70388.0,598580.0,0.0,109285.0,53805.0,118290.0,115044.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,2.0,0.0,7.0,90.0,36.0,2.0,6.0,42.0,0.0,15.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,10.0,19.0,16.0,2.0,0.0,0.0,8.0,44.0,12.0,52.0,9.0,2.0,0.0,0.0,6.0,0.0,0.0,100.0,0.0,25.0,75.0,26.0,3.0,14.0,57.0,0.0
924,"2016","Dadra and Nagar Haveli","26","Total","Own Account Enterprises","Manufacturing",3433.0,3433.0,0.0,0.0,3433.0,0.0,1698.0,2134.0,3832.0,0.0,0.0,0.0,"","","","",22.0,57411.27,64083.89,57268.0,81267.0,252840.0,0.0,0.0,78123.0,0.0,88243.0,30480.0,87281.0,57003.0,59.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,1.0,0.0,9.0,90.0,5.0,9.0,12.0,73.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,20.0,18.0,7.0,0.0,0.0,0.0,13.0,95.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,67.0,1.0,2.0,30.0,0.0
925,"2016","Dadra and Nagar Haveli","26","Total","Own Account Enterprises","Trade",4974.0,4974.0,0.0,0.0,4974.0,0.0,2452.0,6187.0,8639.0,0.0,0.0,0.0,"","","","",62.0,71767.56,124648.17,85570.0,138778.0,72864.0,360600.0,172455.0,111924.0,0.0,0.0,35171.0,67163.0,67125.0,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,97.0,25.0,2.0,3.0,65.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,4.0,4.0,10.0,2.0,0.0,0.0,6.0,56.0,10.0,44.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,13.0,87.0,60.0,3.0,14.0,23.0,0.0
